kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam,cleaned,emotion,sentiment_scores,final_sentiment,category,relevance_score,sentiment_score,normalized_likes,quality_score,is_quality
youtube#comment,2403468,30692,0,521297,BB cream nxt video,,1,2020-02-12 10:33:07+00:00,2020-02-12 10:33:07+00:00,Bb Cream NXT Video,mild gibberish,back cream nxt video,"[['neutral', 0.9951086640357971], ['curiosity', 0.9910386204719543], ['admiration', 0.9301836490631104]]","{'positive': 1.9212222695350647, 'negative': 0.0, 'neutral': 0.9951086640357971}",positive,skincare,0.5,1.9212222695350647,0.07219355781344529,0.0,False
youtube#comment,746616,51730,0,1782963,Habdan,,1,2021-10-16 22:24:40+00:00,2021-10-16 22:24:40+00:00,Manner,mild gibberish,manner,"[['curiosity', 0.9960319399833679], ['neutral', 0.9434419274330139], ['confusion', 0.9233167767524719]]","{'positive': 0.9960319399833679, 'negative': 0.9233167767524719, 'neutral': 0.9434419274330139}",positive,other,0.0,0.9960319399833679,0.07219355781344529,0.0,False
youtube#comment,4165556,51730,0,2239112,Get both,,1,2021-10-17 14:53:36+00:00,2021-10-17 14:53:36+00:00,Get both,mild gibberish,get,"[['neutral', 0.9326252937316895]]","{'positive': 0.0, 'negative': 0.0, 'neutral': 0.9326252937316895}",neutral,other,0.0,0.5,0.07219355781344529,0.0,False
youtube#comment,1698557,30692,0,2887477,Sir want a video on texting 💬 part 2,,1,2020-02-12 10:07:41+00:00,2020-02-12 10:07:41+00:00,Sir want a video on texting 💬 part 2,mild gibberish,sir want video texting part,"[['approval', 0.9976240992546082], ['desire', 0.9111433625221252], ['neutral', 0.8990005850791931], ['remorse', 0.8365896344184875]]","{'positive': 1.9087674617767334, 'negative': 0.8365896344184875, 'neutral': 0.8990005850791931}",positive,other,0.0,1.9087674617767334,0.07219355781344529,0.0,False
youtube#comment,2506,30692,0,780506,Love you back brother. Banate rahonga videos. :),559681.0,0,2020-02-12 13:12:39+00:00,2020-02-12 13:12:39+00:00,Love you back brother. Banate rahonga videos. :),word salad,love back brother banate rahonga video,"[['love', 0.9868174195289612], ['admiration', 0.9415609836578369], ['neutral', 0.9281160235404968]]","{'positive': 1.928378403186798, 'negative': 0.0, 'neutral': 0.9281160235404968}",positive,other,0.0,1.928378403186798,0.0,0.0,False
youtube#comment,480492,14446,0,866081,Ok thanks 😊😊😊,2197273.0,0,2025-04-25 04:41:34+00:00,2025-04-25 04:41:34+00:00,Ok thanks 😊😊😊,mild gibberish,ok thanks,"[['gratitude', 0.9999749660491943]]","{'positive': 0.9999749660491943, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9999749660491943,0.0,0.0,False
youtube#comment,464944,2324,0,2413347,спасибо💛,1549363.0,0,2025-06-20 07:31:42+00:00,2025-06-20 07:31:42+00:00,Thanks💛,mild gibberish,thanks,"[['gratitude', 0.9999219179153442]]","{'positive': 0.9999219179153442, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9999219179153442,0.0,0.0,False
youtube#comment,1368043,15366,0,1619731,:) stunning as always <333,,0,2022-09-23 19:08:50+00:00,2022-09-23 19:08:50+00:00,:) stunning as always <333,mild gibberish,stunning always,"[['admiration', 0.9991171956062317], ['pride', 0.9929439425468445]]","{'positive': 1.9920611381530762, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9920611381530762,0.0,0.0,False
youtube#comment,4215696,4942,0,516739,.,,0,2024-02-07 00:54:23+00:00,2024-02-07 00:54:23+00:00,.,word salad,,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,[],0.5,0.0,0.0,0.0,False
youtube#comment,1945185,30692,0,502091,Hey man please make video On how to choose right aviator ( size of aviator according to face and colour complexion which colour suits more On which skin complexion) what would be rayban modal each and everything I want to in nice pair of aviator. Thanks I hope you will solve my problem 👍,,0,2020-05-20 11:15:20+00:00,2020-05-20 11:15:20+00:00,Hey man please make video On how to choose right aviator ( size of aviator according to face and colour complexion which colour suits more On which skin complexion) what would be rayban modal each and everything I want to in nice pair of aviator. Thanks I hope you will solve my problem 👍,mild gibberish,hey man please make video choose right aviator size aviator according face colour complexion colour suit skin complexion would rayban modal everything want nice pair aviator thanks hope solve problem,"[['gratitude', 0.9985040426254272], ['desire', 0.9939312934875488]]","{'positive': 1.992435336112976, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.992435336112976,0.0,0.0,False
youtube#comment,2452518,30692,0,3456989,Mind blowing video sir,,1,2020-02-12 15:21:16+00:00,2020-02-12 15:21:16+00:00,Mind blowing video sir,mild gibberish,mind blowing video sir,"[['admiration', 0.9980689883232117], ['gratitude', 0.968658983707428], ['pride', 0.9365834593772888]]","{'positive': 2.9033114314079285, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,2.9033114314079285,0.07219355781344529,0.0,False
youtube#comment,2309738,51730,0,1561028,"I think Carlisle blends very well with other fragrances too,especially with sweet fragrances it makes them so balanced.great vid",,8,2021-10-16 23:05:02+00:00,2021-10-16 23:05:02+00:00,"I think Carlisle blends very well with other fragrances too,especially with sweet fragrances it makes them so balanced.great vid",mild gibberish,think carlisle blend well fragrance tooespecially sweet fragrance make balancedgreat video,"[['approval', 0.9976340532302856], ['admiration', 0.9330934286117554], ['neutral', 0.9114035964012146]]","{'positive': 1.930727481842041, 'negative': 0.0, 'neutral': 0.9114035964012146}",positive,other,0.0,1.930727481842041,0.22884816385591125,0.0,False
youtube#comment,3942668,30692,0,2402988,Very... Helpful bro......,,0,2020-02-12 10:01:23+00:00,2020-02-12 10:01:23+00:00,Very... Helpful bro......,word salad,helpful brother,"[['relief', 0.9890697598457336], ['caring', 0.940509557723999]]","{'positive': 1.9295793175697327, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9295793175697327,0.0,0.0,False
youtube#comment,4123771,15485,0,1000066,Great❤,,1,2025-05-20 08:27:47+00:00,2025-05-20 08:27:47+00:00,Great❤,mild gibberish,great,"[['admiration', 0.9993866682052612], ['gratitude', 0.880690336227417]]","{'positive': 1.8800770044326782, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.8800770044326782,0.07219355781344529,0.0,False
youtube#comment,2429764,4942,0,65068,Wow â¤,,0,2025-01-25 17:03:08+00:00,2025-01-25 17:03:08+00:00,Wow â ¤,mild gibberish,wow,"[['admiration', 0.9785814881324768], ['excitement', 0.951729416847229]]","{'positive': 1.9303109049797058, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9303109049797058,0.0,0.0,False
youtube#comment,2847477,30692,0,2192101,For everything else there is mastercard,,1,2020-02-12 18:47:16+00:00,2020-02-12 18:47:16+00:00,For everything else there is mastercard,clean,everything else mastercard,"[['neutral', 0.9901667833328247], ['curiosity', 0.9898235201835632]]","{'positive': 0.9898235201835632, 'negative': 0.0, 'neutral': 0.9901667833328247}",neutral,other,0.0,0.5,0.07219355781344529,0.21,False
youtube#comment,2067346,30692,0,961675,💥,,0,2020-02-12 10:30:57+00:00,2020-02-12 10:30:57+00:00,💥,mild gibberish,,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,[],0.5,0.0,0.0,0.0,False
youtube#comment,96151,51730,0,2607618,You right,4143228.0,0,2021-10-17 04:25:40+00:00,2021-10-17 04:25:40+00:00,You right,word salad,right,"[['approval', 0.9927003979682922], ['neutral', 0.9523383975028992]]","{'positive': 0.9927003979682922, 'negative': 0.0, 'neutral': 0.9523383975028992}",positive,other,0.0,0.9927003979682922,0.0,0.0,False
youtube#comment,2428633,51730,0,3259175,Just get both,,1,2021-10-17 01:59:07+00:00,2021-10-17 01:59:07+00:00,Just Get Both,clean,get,"[['neutral', 0.9326252937316895]]","{'positive': 0.0, 'negative': 0.0, 'neutral': 0.9326252937316895}",neutral,other,0.0,0.5,0.07219355781344529,0.21,False
youtube#comment,2134970,30692,0,3542198,Tnx sir for this video.,,1,2020-02-12 10:48:06+00:00,2020-02-12 10:48:06+00:00,Tnx sir for this video.,mild gibberish,tnx sir video,"[['approval', 0.9968740940093994], ['neutral', 0.9403942227363586], ['admiration', 0.9130163788795471]]","{'positive': 1.9098904728889465, 'negative': 0.0, 'neutral': 0.9403942227363586}",positive,other,0.0,1.9098904728889465,0.07219355781344529,0.0,False
youtube#comment,1609125,15366,0,3328638,I feel like it would have been so much easier and less messy to make these products into a leave in conditioner consistency that you brush on so its less messy,,1,2022-09-24 01:49:56+00:00,2022-09-24 01:50:38+00:00,I feel like it would have been so much easier and less messy to make these products into a leave in conditioner consistency that you brush on so its less messy,mild gibberish,feel like would much easy less messy make product leave conditioner consistency brush less messy,"[['neutral', 0.9520674347877502], ['disappointment', 0.8726021647453308]]","{'positive': 0.0, 'negative': 0.8726021647453308, 'neutral': 0.9520674347877502}",neutral,other,0.0,0.5,0.07219355781344529,0.0,False
youtube#comment,4641584,15366,0,1621641,No way that's AWESOME :o :o,,0,2022-09-24 05:21:03+00:00,2022-09-24 05:21:03+00:00,No way that's AWESOME :o :o,clean,no_way awesome,"[['admiration', 0.9981101751327515]]","{'positive': 0.9981101751327515, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9981101751327515,0.0,0.4,False
youtube#comment,2208423,51730,0,406240,Carlisle,,1,2021-10-16 22:36:12+00:00,2021-10-16 22:36:12+00:00,Carlisle,mild gibberish,carlisle,"[['neutral', 0.9428454041481018], ['annoyance', 0.9407951235771179]]","{'positive': 0.0, 'negative': 0.9407951235771179, 'neutral': 0.9428454041481018}",neutral,other,0.0,0.5,0.07219355781344529,0.0,False
youtube#comment,3364466,30692,0,1432294,Do you go to X Fitt Powai?,,0,2020-02-29 16:44:38+00:00,2020-02-29 16:44:38+00:00,DO YOU GO to X Fitt Drivies?,mild gibberish,go x fitt drivies,"[['embarrassment', 0.8083809614181519]]","{'positive': 0.0, 'negative': 0.8083809614181519, 'neutral': 0.0}",negative,skincare,0.5,0.1,0.0,0.0,False
youtube#comment,4165188,4942,0,3094626,Are you Muslim?,,0,2023-12-13 21:44:14+00:00,2023-12-13 21:44:14+00:00,Are you Muslim?,clean,muslim,"[['approval', 0.9974936246871948], ['neutral', 0.9814281463623047]]","{'positive': 0.9974936246871948, 'negative': 0.0, 'neutral': 0.9814281463623047}",positive,other,0.0,0.9974936246871948,0.0,0.4,False
youtube#comment,2655329,4942,0,170020,ðŸ‘·â€â™€ï¸ðŸ›ï¸ðŸ›ï¸ðŸ©²ðŸ©²ðŸ©²ðŸšªðŸšªðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ›ŒðŸ»ðŸ›ŒðŸ»ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸ðŸ‘·â€â™€ï¸,,0,2024-03-05 10:10:07+00:00,2024-03-05 10:10:07+00:00,ÿ ‘· € ™ ™ €¸› ››¸› ï © © © ² DOWN © ² © © bit ²D š š ‘· ™ ™ ™ € ï¸‘ · â € € ™ ™ ï¸ ‘· â € ™ ™ €¸ ï¸‘ · â € ™ ™ € ï¸ ‘· â â â â ™ € ï ï‘ · â € ™ ™ €¸ ‘‘ · â € ™ ™ ™ ™ ™ ™ ™ ï¸ ÿ ‘· â € ™ ™ €¸› ›› ›› ›‘ ‘‘ · â € ™ € € ï ‘· â € ™ €¸ € ï‘ · â € ™ ™ ™ € ™ ï¸ ‘· â € ™ ™ €¸‘ ‘· â € ™ ™ € ï¸‘ · â € ™ ™ ï ï ‘« · â € ™ €¸ €¸ ‘· âu â € ™ ™ €¸ €¸ €¸,mild gibberish,bit,"[['neutral', 0.9890190958976746], ['curiosity', 0.9214297533035278]]","{'positive': 0.9214297533035278, 'negative': 0.0, 'neutral': 0.9890190958976746}",neutral,other,0.0,0.5,0.0,0.0,False
youtube#comment,1463908,21292,0,3116600,Nice video very informative,,0,2025-04-21 02:03:12+00:00,2025-04-21 02:03:12+00:00,Nice video very informative,word salad,nice video informative,"[['admiration', 0.9994019269943237], ['gratitude', 0.8545428514480591]]","{'positive': 1.8539447784423828, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.8539447784423828,0.0,0.0,False
youtube#comment,1129492,4942,0,1633029,Gay,,2,2023-12-12 21:34:44+00:00,2023-12-12 21:34:44+00:00,Gay,mild gibberish,gay,"[['approval', 0.9971711039543152], ['neutral', 0.9781484603881836], ['curiosity', 0.9561126232147217]]","{'positive': 1.9532837271690369, 'negative': 0.0, 'neutral': 0.9781484603881836}",positive,other,0.0,1.9532837271690369,0.11442408192795563,0.0,False
youtube#comment,2182935,30692,0,3244118,Wow double brested vest. amazing. Try with a peak lapel,,0,2020-02-12 11:17:58+00:00,2020-02-12 11:17:58+00:00,Wow double brested vest. amazing. Try with a peak lapel,mild gibberish,wow double brested vest amazing try peak lapel,"[['admiration', 0.9994194507598877], ['pride', 0.9087589979171753]]","{'positive': 1.908178448677063, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.908178448677063,0.0,0.0,False
youtube#comment,2408629,15366,0,1309364,I am so glad these worked out better than the other ones. Found this the other day and I'm glad to see it in action.,,0,2023-05-06 03:28:42+00:00,2023-05-06 03:28:42+00:00,I am so glad these worked out better than the other ones. Found this the other day and I'm glad to see it in action.,clean,glad worked better one found day glad see action,"[['admiration', 0.992928683757782], ['joy', 0.9737512469291687], ['gratitude', 0.9707908034324646], ['pride', 0.8894972205162048]]","{'positive': 3.82696795463562, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,3.82696795463562,0.0,1.53,True
youtube#comment,2543,30692,0,780506,Noted :),817033.0,0,2020-02-12 14:10:15+00:00,2020-02-12 14:10:15+00:00,Noted :),clean,noted,"[['admiration', 0.9974716901779175], ['gratitude', 0.9177411198616028], ['pride', 0.9044058918952942]]","{'positive': 2.8196187019348145, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,2.8196187019348145,0.0,1.13,True
youtube#comment,2532,30692,0,780506,Maybe some day. :),2182935.0,1,2020-02-12 13:06:06+00:00,2020-02-12 13:06:06+00:00,Maybe somoray Day. :),word salad,maybe somoray day,"[['neutral', 0.9878867864608765], ['admiration', 0.9453288316726685], ['pride', 0.9367666840553284]]","{'positive': 1.8820955157279968, 'negative': 0.0, 'neutral': 0.9878867864608765}",positive,other,0.0,1.8820955157279968,0.07219355781344529,0.0,False
youtube#comment,5972,16121,0,1946678,Judy G thanks sis,1054391.0,0,2020-04-10 16:35:46+00:00,2020-04-10 16:35:46+00:00,Judy G thanks sis,mild gibberish,judy g thanks sister,"[['gratitude', 0.9998379945755005], ['admiration', 0.914636492729187]]","{'positive': 1.9144744873046875, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9144744873046875,0.0,0.0,False
youtube#comment,96147,51730,0,2001809,What other fragrances do you suggest to layer with Carlisle?,2309738.0,0,2021-10-17 13:31:30+00:00,2021-10-17 13:31:30+00:00,What other fragrances do you suggest to layer with Carlisle?,mild gibberish,fragrance suggest layer carlisle,"[['love', 0.894051194190979]]","{'positive': 0.894051194190979, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.894051194190979,0.0,0.0,False
youtube#comment,462989,2324,0,2413347,thank you🩷 which negative reviews?,1807816.0,0,2025-03-21 21:17:08+00:00,2025-03-21 21:17:08+00:00,thank you🩷 which negative reviews?,mild gibberish,thank negative review,"[['gratitude', 0.9986262321472168], ['disapproval', 0.9785692691802979], ['disappointment', 0.9404319524765015]]","{'positive': 0.9986262321472168, 'negative': 1.9190012216567993, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,3539021,51730,0,174855,"I already have Carlisle, but I just sprayed Habdan on my wrist today at this store I was in, I gotta have it...it's sexy...u are so beautiful by the way & I love ur personality",,2,2021-10-19 20:05:24+00:00,2021-10-19 20:06:47+00:00,"I already have Carlisle, but I just sprayed Habdan on my wrist today at this store I was in, I gotta have it...it's sexy...u are so beautiful by the way & I love ur personality",mild gibberish,already carlisle sprayed habdan wrist today store wa got itit sexyyou beautiful way love personality,"[['love', 0.9943819642066956], ['admiration', 0.9862945675849915]]","{'positive': 1.980676531791687, 'negative': 0.0, 'neutral': 0.0}",positive,hair,0.5,1.980676531791687,0.11442408192795563,0.0,False
youtube#comment,2498,30692,0,3248783,@@abhiudayvijay267  I can make,3205173.0,1,2020-02-12 13:44:55+00:00,2020-02-12 13:44:55+00:00,@@ abhudayvijay267 I can make,mild gibberish,abhudayvijay make,"[['excitement', 0.9909480214118958], ['joy', 0.9476755857467651], ['admiration', 0.9277554750442505]]","{'positive': 2.8663790822029114, 'negative': 0.0, 'neutral': 0.0}",positive,makeup,0.5,2.8663790822029114,0.07219355781344529,0.0,False
youtube#comment,781829,15366,0,2606688,Juliet?,,0,2022-09-24 01:36:32+00:00,2022-09-24 01:36:32+00:00,Juliet?,mild gibberish,juliet,"[['disappointment', 0.8371501564979553], ['neutral', 0.8146591782569885]]","{'positive': 0.0, 'negative': 0.8371501564979553, 'neutral': 0.8146591782569885}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,2339264,51730,0,455425,carlisle ftw,,2,2021-10-16 22:23:55+00:00,2021-10-16 22:23:55+00:00,carlisle ftw,mild gibberish,carlisle win,"[['pride', 0.9667766690254211], ['neutral', 0.9479084610939026]]","{'positive': 0.9667766690254211, 'negative': 0.0, 'neutral': 0.9479084610939026}",positive,other,0.0,0.9667766690254211,0.11442408192795563,0.0,False
youtube#comment,556493,30692,0,1610603,Why this guy is not getting his deserving views if agrèe,,1,2020-04-20 10:14:23+00:00,2020-04-20 10:14:23+00:00,Why this guy is not getting his deserving views if agrèe,mild gibberish,guy not_getting deserving view agre,"[['disapproval', 0.9851716756820679], ['annoyance', 0.960647702217102], ['disappointment', 0.9484643936157227], ['pride', 0.8180004954338074]]","{'positive': 0.8180004954338074, 'negative': 2.8942837715148926, 'neutral': 0.0}",negative,other,0.0,0.1,0.07219355781344529,0.0,False
youtube#comment,2390135,15366,0,3444772,I LOVE THAT IT WORKS!! I want this for my kids!!! They'll love it... 💕👍🏻,,1,2022-09-24 08:12:48+00:00,2022-09-24 08:12:48+00:00,I LOVE THAT IT WORKS!! I want this for my kids!!! They'll love it... 💕👍🏻,clean,love work want kid love,"[['love', 0.997858464717865], ['admiration', 0.9807234406471252]]","{'positive': 1.9785819053649902, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9785819053649902,0.07219355781344529,0.8,True
youtube#comment,632352,16121,0,760555,Off white loose fit jeans.. bet🥰,,1,2020-03-29 04:30:38+00:00,2020-03-29 04:30:38+00:00,Off white loose fit jeans.. bet🥰,word salad,white loose fit jean bet,"[['approval', 0.995859682559967], ['neutral', 0.9573935866355896], ['admiration', 0.9335471391677856]]","{'positive': 1.9294068217277527, 'negative': 0.0, 'neutral': 0.9573935866355896}",positive,other,0.0,1.9294068217277527,0.07219355781344529,0.0,False
youtube#comment,3859004,15366,0,1772859,Thanks for the demo! Looks really fun!,,0,2022-09-25 05:57:21+00:00,2022-09-25 05:57:21+00:00,Thanks for the demo! Looks really fun!,clean,thanks demo look really fun,"[['gratitude', 0.9986110925674438], ['amusement', 0.9638842940330505], ['joy', 0.9138891696929932]]","{'positive': 2.8763845562934875, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,2.8763845562934875,0.0,1.15,True
youtube#comment,2456188,4942,0,170020,ðŸšªðŸšªðŸšªðŸ›ï¸ðŸ›ï¸ðŸšªðŸšªðŸšªðŸšªðŸšªðŸšªðŸšªðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ©²ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ‘™ðŸ©²ðŸ©²ðŸ©²ðŸ©²,,0,2024-03-05 10:06:57+00:00,2024-03-05 10:06:57+00:00,ðÿšªðÿšªðÿšššš ›ïçça ðÿ› ïçça ðivity ðÿ © ²ðÿ ²ðÿ © ²ðÿ ²ðÿ ²ð © ²ðÿ © ²ð ²ðÿ ²ðÿ © ²ðÿ ²ðÿ © ²ð ‘ ™ ð ™ ™ ð ™ ™ ™ ð ™ ™ ™ ™ ™ ™ ™ ‘™ ™ ™ ™ ™ ð ™ ™ ™ ™ ™ ™ ™ ™ ™ ™ ²ðÿ ²ð ²ðÿ ²ð ²ð Ÿ ²ðÿ ™ ™ ð ™ ™ ™ ð ™ ™ ™ ™ ™ ™ ™ ™ ‘ð ™ ™ ™ ™ ™ ™ ™ ™ ™ ™ ™ ™ ð ð ²ð ²ðÿ ²ðÿ © ²,mild gibberish,ivity,"[['pride', 0.9601237773895264]]","{'positive': 0.9601237773895264, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9601237773895264,0.0,0.0,False
youtube#comment,3291081,15366,0,3479162,🐸💞🐸💞🐸💞,,0,2022-09-24 02:11:45+00:00,2022-09-24 02:11:45+00:00,🐸💞🐸💞🐸💞,mild gibberish,,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,[],0.5,0.0,0.0,0.0,False
youtube#comment,784105,16134,0,1763108,"Music a bit loud ,Thanks for showing this",,0,2024-09-21 12:43:09+00:00,2024-09-21 12:43:09+00:00,"Music a bit loud ,Thanks for showing this",clean,music bit loud thanks showing,"[['gratitude', 0.9974265694618225], ['neutral', 0.937564492225647]]","{'positive': 0.9974265694618225, 'negative': 0.0, 'neutral': 0.937564492225647}",positive,other,0.0,0.9974265694618225,0.0,0.4,False
youtube#comment,422370,47623,0,1315884,Does it helps with frizz,4584813.0,0,2025-06-20 16:33:29+00:00,2025-06-20 16:33:29+00:00,Does it helps with frizz,word salad,doe help frizz,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.0,0.0,0.0,False
youtube#comment,1883225,21292,0,1487299,Yeh this is essential for summer weldone,,0,2025-04-22 17:17:38+00:00,2025-04-22 17:17:38+00:00,Yeh this is essential for summer weldone,mild gibberish,yeh essential summer weldone,"[['approval', 0.9971907734870911], ['admiration', 0.9585530161857605], ['pride', 0.955469012260437]]","{'positive': 2.9112128019332886, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,2.9112128019332886,0.0,0.0,False
youtube#comment,502305,37644,0,3442001,"But don't forget that your lifestyle matters a lot, weather you get moderate stress or high stress it doesn't matter that much how your thinking....inshort if it really effects you than you can definitely go for meditation or any other things...",597751.0,0,2025-06-11 03:31:23+00:00,2025-06-11 03:32:11+00:00,"But don't forget that your lifestyle matters a lot, weather you get moderate stress or high stress it doesn't matter that much how your thinking....inshort if it really effects you than you can definitely go for meditation or any other things...",mild gibberish,not_forget lifestyle matter lot weather get moderate stress high stress doe not_matter much thinkinginshort really effect definitely go meditation thing,"[['caring', 0.9969493746757507]]","{'positive': 0.9969493746757507, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9969493746757507,0.0,0.0,False
youtube#comment,2140939,46540,0,1364504,Black bhusandi 😭,,5,2025-06-01 08:53:04+00:00,2025-06-01 08:53:04+00:00,Black Bhusandi 😭,mild gibberish,black bhusandi,"[['admiration', 0.9634002447128296], ['curiosity', 0.9262805581092834], ['neutral', 0.8959082961082458]]","{'positive': 1.889680802822113, 'negative': 0.0, 'neutral': 0.8959082961082458}",positive,other,0.0,1.889680802822113,0.1866176397414009,0.0,False
youtube#comment,2305513,46540,0,2464003,Her name plx,,0,2024-09-08 08:41:54+00:00,2024-09-08 08:41:54+00:00,Her Name plx,mild gibberish,name plx,"[['neutral', 0.9620969295501709], ['sadness', 0.8906887173652649], ['nervousness', 0.856763482093811]]","{'positive': 0.0, 'negative': 1.747452199459076, 'neutral': 0.9620969295501709}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,2625801,4942,0,2799498,Song heram search about Islam please Dr Naik Zakir,,1,2024-01-03 02:46:25+00:00,2024-01-03 02:46:25+00:00,Song heram search about Islam please Dr Naik Zakir,word salad,song heram search islam please dr naik zakir,"[['approval', 0.9907192587852478], ['neutral', 0.9860554933547974], ['admiration', 0.9607788324356079]]","{'positive': 1.9514980912208557, 'negative': 0.0, 'neutral': 0.9860554933547974}",positive,other,0.0,1.9514980912208557,0.07219355781344529,0.0,False
youtube#comment,3904758,15485,0,3068258,Nice 👍🙂🙂🎉🎉,,1,2025-05-19 09:34:42+00:00,2025-05-19 09:34:42+00:00,Nice 👍🙂,mild gibberish,nice,"[['admiration', 0.982660710811615]]","{'positive': 0.982660710811615, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.982660710811615,0.07219355781344529,0.0,False
youtube#comment,597751,37644,0,796273,"one major thing that I've noted is that i had severe acne like pimples all over my face as i used to be stressed. as soon as that changed, my skin glows like nothing before. a lot of ppl even pointed that out to me lol. so prioritize your peace girlies",,0,2025-06-10 19:36:11+00:00,2025-06-10 19:36:23+00:00,"one major thing that I've noted is that i had severe acne like pimples all over my face as i used to be stressed. as soon as that changed, my skin glows like nothing before. a lot of ppl even pointed that out to me lol. so prioritize your peace girlies",mild gibberish,one major thing noted severe acne like pimple face used stressed soon changed skin glow like nothing lot people even pointed laughing loud prioritize peace girlies,"[['annoyance', 0.9906193017959595], ['neutral', 0.9411996006965637], ['embarrassment', 0.8019562363624573]]","{'positive': 0.0, 'negative': 1.7925755381584167, 'neutral': 0.9411996006965637}",negative,skincare,0.5,0.1,0.0,0.0,False
youtube#comment,3558193,15366,0,2010746,The colours look so pretty so far! I hope they look good on,,5,2022-09-23 19:01:47+00:00,2022-09-23 19:01:47+00:00,The colours look so pretty so far! I hope they look good on,clean,colour look pretty far hope look good,"[['admiration', 0.9949068427085876], ['optimism', 0.989740252494812]]","{'positive': 1.9846470952033997, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9846470952033997,0.1866176397414009,0.82,True
youtube#comment,4027592,19779,0,833587,"Girls with makeup-🤡🤡
Pehle seekh lo fir makeup krna😂😂",,0,2024-04-23 14:58:07+00:00,2024-04-23 14:58:07+00:00,"Girls with makeup-🤡🤡
Pehle seekh lo fir makeup krna😂😂",mild gibberish,girl makeup pehle seekh lo fir makeup krna,"[['annoyance', 0.9817926287651062], ['disapproval', 0.9786772727966309], ['neutral', 0.9581111669540405], ['curiosity', 0.9467564821243286]]","{'positive': 0.9467564821243286, 'negative': 1.960469901561737, 'neutral': 0.9581111669540405}",negative,makeup,0.5,0.1,0.0,0.0,False
youtube#comment,855913,4942,0,1575412,Bread colour name,,0,2024-01-11 12:57:30+00:00,2024-01-11 12:57:30+00:00,Bread colour name,word salad,bread colour name,"[['curiosity', 0.9951103329658508], ['neutral', 0.9930168390274048]]","{'positive': 0.9951103329658508, 'negative': 0.0, 'neutral': 0.9930168390274048}",positive,other,0.0,0.9951103329658508,0.0,0.0,False
youtube#comment,2865724,24283,0,1596328,👌👌,,0,2021-08-30 15:21:01+00:00,2021-08-30 15:21:01+00:00,👌👌,mild gibberish,,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,[],0.5,0.0,0.0,0.0,False
